Date, Open, High, Low, Close, Total Volume, UnAdjusted Close
19990614,4066.90000000,4097.40000000,4036.50000000,4040.60000000,       0,4040.60000000
19990615,4040.60000000,4063.70000000,4035.70000000,4061.00000000,       0,4061.00000000
19990616,4061.00000000,4107.20000000,4038.50000000,4079.00000000,       0,4079.00000000
19990617,4079.00000000,4104.90000000,4053.80000000,4072.80000000,       0,4072.80000000
19990618,4072.80000000,4136.30000000,4072.30000000,4077.90000000,       0,4077.90000000
19990621,4077.90000000,4128.40000000,4077.90000000,4123.70000000,       0,4123.70000000
19990622,4123.70000000,4134.90000000,4102.20000000,4121.40000000,       0,4121.40000000
19990623,4121.40000000,4126.60000000,4079.70000000,4087.60000000,       0,4087.60000000
19990624,4087.60000000,4102.20000000,4032.70000000,4041.90000000,       0,4041.90000000
19990625,4041.90000000,4058.60000000,4021.60000000,4055.00000000,       0,4055.00000000
19990628,4055.00000000,4058.70000000,4031.80000000,4041.10000000,       0,4041.10000000
19990629,4041.10000000,4071.60000000,3997.80000000,4008.00000000,       0,4008.00000000
19990630,4008.00000000,4048.20000000,4007.80000000,4012.90000000,       0,4012.90000000
19990701,4012.90000000,4093.70000000,4012.90000000,4087.90000000,       0,4087.90000000
19990702,4087.90000000,4106.00000000,4055.80000000,4091.30000000,       0,4091.30000000
19990705,4091.30000000,4140.30000000,4091.30000000,4132.50000000,       0,4132.50000000
19990706,4132.50000000,4161.00000000,4120.60000000,4160.30000000,       0,4160.30000000
19990707,4160.30000000,4171.60000000,4119.90000000,4148.30000000,       0,4148.30000000
19990708,4148.30000000,4185.20000000,4117.60000000,4152.70000000,       0,4152.70000000
19990709,4152.70000000,4162.40000000,4130.20000000,4149.30000000,       0,4149.30000000
19990712,4149.30000000,4178.10000000,4132.40000000,4138.20000000,       0,4138.20000000
19990713,4138.20000000,4139.80000000,4089.60000000,4089.60000000,       0,4089.60000000
19990714,4089.60000000,4136.60000000,4088.40000000,4102.80000000,       0,4102.80000000
19990715,4102.80000000,4159.90000000,4102.30000000,4146.60000000,       0,4146.60000000
19990716,4146.60000000,4166.00000000,4133.20000000,4160.70000000,       0,4160.70000000
19990719,4160.70000000,4198.40000000,4117.70000000,4125.20000000,       0,4125.20000000
19990720,4125.20000000,4125.20000000,4067.70000000,4074.90000000,       0,4074.90000000
19990721,4074.90000000,4074.90000000,4030.60000000,4047.80000000,       0,4047.80000000
19990722,4047.80000000,4077.10000000,4035.60000000,4047.20000000,       0,4047.20000000
19990723,4047.20000000,4052.00000000,3998.80000000,4003.30000000,       0,4003.30000000
19990726,4003.30000000,4020.70000000,3931.10000000,3979.40000000,       0,3979.40000000
19990727,3979.40000000,4028.70000000,3979.40000000,4016.40000000,       0,4016.40000000
19990728,4016.40000000,4043.30000000,4005.50000000,4030.90000000,       0,4030.90000000
19990729,4030.90000000,4031.70000000,3945.00000000,3945.40000000,       0,3945.40000000
19990730,3945.40000000,4006.70000000,3945.40000000,3999.30000000,       0,3999.30000000
19990802,3999.30000000,4049.20000000,3962.60000000,4032.60000000,       0,4032.60000000
19990803,4032.60000000,4065.30000000,4004.50000000,4043.80000000,       0,4043.80000000
19990804,4043.80000000,4056.70000000,4019.90000000,4028.60000000,       0,4028.60000000
19990805,4028.60000000,4028.60000000,3929.10000000,3953.40000000,       0,3953.40000000
19990806,3953.40000000,4002.40000000,3953.40000000,3964.90000000,       0,3964.90000000
19990809,3964.90000000,3981.30000000,3947.80000000,3970.50000000,       0,3970.50000000
19990810,3970.50000000,3972.20000000,3889.80000000,3895.70000000,       0,3895.70000000
19990811,3895.70000000,3936.90000000,3895.20000000,3931.10000000,       0,3931.10000000
19990812,3931.10000000,3995.20000000,3931.10000000,3993.50000000,       0,3993.50000000
19990813,3993.50000000,4039.50000000,3974.10000000,4036.70000000,       0,4036.70000000
19990816,4036.70000000,4058.70000000,4021.80000000,4041.80000000,       0,4041.80000000
19990817,4041.80000000,4053.40000000,4004.20000000,4010.60000000,       0,4010.60000000
19990818,4010.60000000,4059.80000000,4010.60000000,4033.50000000,       0,4033.50000000
19990819,4033.50000000,4042.00000000,3972.60000000,3980.00000000,       0,3980.00000000
19990820,3980.00000000,4014.60000000,3980.00000000,4013.00000000,       0,4013.00000000
19990823,4013.00000000,4099.50000000,4013.00000000,4093.40000000,       0,4093.40000000
19990824,4093.40000000,4100.30000000,4072.50000000,4087.20000000,       0,4087.20000000
19990825,4087.20000000,4133.50000000,4086.60000000,4117.10000000,       0,4117.10000000
19990826,4117.10000000,4160.90000000,4115.10000000,4133.50000000,       0,4133.50000000
19990827,4133.50000000,4148.10000000,4114.70000000,4127.50000000,       0,4127.50000000
19990830,4127.50000000,4127.50000000,4127.50000000,4127.50000000,       0,4127.50000000
19990831,4127.50000000,4127.50000000,4029.20000000,4030.70000000,       0,4030.70000000
19990901,4030.70000000,4076.50000000,3997.60000000,4066.00000000,       0,4066.00000000
19990902,4066.00000000,4069.00000000,4015.70000000,4024.50000000,       0,4024.50000000
19990903,4024.50000000,4092.90000000,4021.30000000,4092.40000000,       0,4092.40000000
19990906,4092.40000000,4132.10000000,4031.70000000,4121.90000000,       0,4121.90000000
19990907,4121.90000000,4128.80000000,4079.30000000,4080.20000000,       0,4080.20000000
19990908,4080.20000000,4089.00000000,4012.50000000,4066.30000000,       0,4066.30000000
19990909,4066.30000000,4076.40000000,4047.90000000,4054.30000000,       0,4054.30000000
19990910,4054.30000000,4063.00000000,3992.70000000,4000.30000000,       0,4000.30000000
19990913,4000.30000000,4029.00000000,3966.50000000,3980.40000000,       0,3980.40000000
19990914,3980.40000000,4022.80000000,3936.20000000,3947.10000000,       0,3947.10000000
19990915,3947.10000000,3947.50000000,3901.60000000,3924.40000000,       0,3924.40000000
19990916,3924.40000000,3924.70000000,3881.10000000,3885.70000000,       0,3885.70000000
19990917,3885.70000000,3925.80000000,3870.20000000,3871.60000000,       0,3871.60000000
19990920,3871.60000000,3895.90000000,3855.50000000,3866.90000000,       0,3866.90000000
19990921,3866.90000000,3893.30000000,3809.80000000,3813.90000000,       0,3813.90000000
19990922,3813.90000000,3813.90000000,3742.10000000,3742.10000000,       0,3742.10000000
19990923,3742.10000000,3779.30000000,3728.20000000,3743.80000000,       0,3743.80000000
19990924,3743.80000000,3783.10000000,3700.60000000,3707.50000000,       0,3707.50000000
19990927,3707.50000000,3799.50000000,3707.50000000,3799.50000000,       0,3799.50000000
19990928,3799.50000000,3807.20000000,3770.00000000,3774.60000000,       0,3774.60000000
19990929,3774.60000000,3822.00000000,3727.80000000,3761.70000000,       0,3761.70000000
19990930,3761.70000000,3792.50000000,3744.10000000,3772.70000000,       0,3772.70000000
19991001,3772.70000000,3791.20000000,3694.20000000,3715.00000000,       0,3715.00000000
19991004,3715.00000000,3770.60000000,3715.00000000,3765.40000000,       0,3765.40000000
19991005,3765.40000000,3802.40000000,3765.40000000,3788.90000000,       0,3788.90000000
19991006,3788.90000000,3788.90000000,3755.30000000,3780.80000000,       0,3780.80000000
19991007,3780.80000000,3830.90000000,3780.80000000,3814.10000000,       0,3814.10000000
19991008,3814.10000000,3843.50000000,3801.50000000,3827.60000000,       0,3827.60000000
19991011,3827.60000000,3848.80000000,3825.10000000,3834.90000000,       0,3834.90000000
19991012,3834.90000000,3851.70000000,3773.50000000,3780.50000000,       0,3780.50000000
19991013,3780.50000000,3780.50000000,3717.90000000,3726.20000000,       0,3726.20000000
19991014,3726.20000000,3730.20000000,3676.20000000,3676.40000000,       0,3676.40000000
19991015,3676.40000000,3676.40000000,3549.60000000,3599.90000000,       0,3599.90000000
19991018,3599.90000000,3599.90000000,3537.80000000,3565.80000000,       0,3565.80000000
19991019,3565.80000000,3673.50000000,3565.80000000,3664.00000000,       0,3664.00000000
19991020,3664.00000000,3670.50000000,3647.20000000,3656.60000000,       0,3656.60000000
19991021,3656.60000000,3669.80000000,3568.70000000,3585.70000000,       0,3585.70000000
19991022,3585.70000000,3654.60000000,3585.70000000,3636.90000000,       0,3636.90000000
19991025,3636.90000000,3670.50000000,3592.80000000,3597.20000000,       0,3597.20000000
19991026,3597.20000000,3645.20000000,3597.20000000,3644.10000000,       0,3644.10000000
19991027,3644.10000000,3644.10000000,3594.70000000,3619.40000000,       0,3619.40000000
19991028,3619.40000000,3689.10000000,3600.90000000,3682.90000000,       0,3682.90000000
19991029,3682.90000000,3767.80000000,3682.90000000,3742.00000000,       0,3742.00000000
19991101,3742.00000000,3776.50000000,3733.30000000,3768.90000000,       0,3768.90000000
19991102,3768.90000000,3796.20000000,3751.10000000,3795.80000000,       0,3795.80000000
19991103,3795.80000000,3818.30000000,3788.10000000,3801.70000000,       0,3801.70000000
19991104,3801.70000000,3848.10000000,3801.70000000,3841.60000000,       0,3841.60000000
19991105,3841.60000000,3892.40000000,3827.80000000,3882.30000000,       0,3882.30000000
19991108,3882.30000000,3884.50000000,3843.50000000,3864.60000000,       0,3864.60000000
19991109,3864.60000000,3905.00000000,3864.60000000,3883.60000000,       0,3883.60000000
19991110,3883.60000000,3906.20000000,3871.70000000,3879.90000000,       0,3879.90000000
19991111,3879.90000000,3923.30000000,3878.50000000,3919.50000000,       0,3919.50000000
19991112,3919.50000000,3947.30000000,3907.80000000,3924.10000000,       0,3924.10000000
19991115,3924.10000000,3954.10000000,3917.20000000,3921.30000000,       0,3921.30000000
19991116,3921.30000000,3934.10000000,3910.70000000,3925.00000000,       0,3925.00000000
19991117,3925.00000000,3949.60000000,3880.30000000,3890.40000000,       0,3890.40000000
19991118,3890.40000000,3928.80000000,3877.20000000,3877.90000000,       0,3877.90000000
19991119,3877.90000000,3912.90000000,3824.80000000,3844.30000000,       0,3844.30000000
19991122,3844.30000000,3903.50000000,3834.80000000,3857.00000000,       0,3857.00000000
19991123,3857.00000000,3962.10000000,3856.50000000,3951.60000000,       0,3951.60000000
19991124,3951.60000000,3961.90000000,3906.70000000,3929.30000000,       0,3929.30000000
19991125,3929.30000000,3948.40000000,3911.80000000,3937.30000000,       0,3937.30000000
19991126,3937.30000000,3985.40000000,3922.90000000,3951.80000000,       0,3951.80000000
19991129,3959.70000000,3974.40000000,3930.60000000,3953.60000000,       0,3953.60000000
19991130,3953.60000000,3953.60000000,3836.10000000,3906.10000000,       0,3906.10000000
19991201,3906.10000000,3940.70000000,3905.70000000,3934.30000000,       0,3934.30000000
19991202,3934.30000000,3981.20000000,3931.50000000,3963.90000000,       0,3963.90000000
19991203,3963.90000000,4016.40000000,3958.40000000,3999.70000000,       0,3999.70000000
19991206,3999.70000000,4012.40000000,3939.20000000,3983.00000000,       0,3983.00000000
19991207,3983.00000000,4009.20000000,3967.00000000,3981.30000000,       0,3981.30000000
19991208,3981.30000000,4011.20000000,3969.90000000,3976.70000000,       0,3976.70000000
19991209,3976.70000000,3994.60000000,3944.10000000,3963.10000000,       0,3963.10000000
19991210,3963.10000000,4019.30000000,3961.60000000,4014.50000000,       0,4014.50000000
19991213,4014.50000000,4055.60000000,3998.60000000,4002.90000000,       0,4002.90000000
19991214,4002.90000000,4040.50000000,3981.70000000,4019.80000000,       0,4019.80000000
19991215,4019.80000000,4038.00000000,3964.40000000,4009.70000000,       0,4009.70000000
19991216,4009.70000000,4044.20000000,3991.60000000,4026.50000000,       0,4026.50000000
19991217,4026.50000000,4059.10000000,4007.80000000,4033.40000000,       0,4033.40000000
19991220,4033.40000000,4060.00000000,4025.20000000,4046.50000000,       0,4046.50000000
19991221,4046.50000000,4046.50000000,4012.30000000,4020.90000000,       0,4020.90000000
19991222,4020.90000000,4060.00000000,4016.10000000,4055.30000000,       0,4055.30000000
19991223,4055.30000000,4111.60000000,4054.60000000,4073.00000000,       0,4073.00000000
19991224,4073.00000000,4089.30000000,4065.70000000,4079.30000000,       0,4079.30000000
19991227,4079.30000000,4079.30000000,4079.30000000,4079.30000000,       0,4079.30000000
19991228,4079.30000000,4079.30000000,4079.30000000,4079.30000000,       0,4079.30000000
19991229,4079.30000000,4123.50000000,4077.90000000,4087.30000000,       0,4087.30000000
19991230,4087.30000000,4185.90000000,4087.30000000,4156.80000000,       0,4156.80000000
19991231,4156.80000000,4156.80000000,4156.80000000,4156.80000000,       0,4156.80000000
20000103,4156.80000000,4156.80000000,4156.80000000,4156.80000000,       0,4156.80000000
20000104,4156.80000000,4180.40000000,4033.40000000,4034.20000000,       0,4034.20000000
20000105,4034.20000000,4053.60000000,3980.60000000,3988.50000000,       0,3988.50000000
20000106,3988.50000000,4014.90000000,3977.40000000,3998.10000000,       0,3998.10000000
20000107,3998.10000000,4041.30000000,3990.60000000,4010.00000000,       0,4010.00000000
20000110,4010.00000000,4076.00000000,4010.00000000,4059.50000000,       0,4059.50000000
20000111,4059.50000000,4073.50000000,4013.60000000,4017.20000000,       0,4017.20000000
20000112,4017.20000000,4022.30000000,3967.60000000,3998.10000000,       0,3998.10000000
20000113,3998.10000000,4016.10000000,3948.30000000,3948.30000000,       0,3948.30000000
20000114,3948.30000000,4006.70000000,3948.30000000,3993.90000000,       0,3993.90000000
20000117,3993.90000000,4008.90000000,3963.70000000,3980.50000000,       0,3980.50000000
20000118,3980.50000000,4012.80000000,3890.00000000,3902.10000000,       0,3902.10000000
20000119,3902.10000000,3912.10000000,3845.40000000,3854.70000000,       0,3854.70000000
20000120,3854.70000000,3874.90000000,3791.90000000,3804.50000000,       0,3804.50000000
20000121,3804.50000000,3812.70000000,3766.20000000,3777.10000000,       0,3777.10000000
20000124,3777.10000000,3858.00000000,3777.10000000,3802.10000000,       0,3802.10000000
20000125,3802.10000000,3805.60000000,3726.00000000,3733.20000000,       0,3733.20000000
20000126,3733.20000000,3766.60000000,3722.40000000,3750.10000000,       0,3750.10000000
20000127,3750.10000000,3784.70000000,3750.10000000,3780.60000000,       0,3780.60000000
20000128,3780.60000000,3805.50000000,3731.00000000,3756.60000000,       0,3756.60000000
20000131,3756.60000000,3783.60000000,3701.90000000,3708.10000000,       0,3708.10000000
20000201,3708.10000000,3752.00000000,3670.00000000,3713.90000000,       0,3713.90000000
20000202,3713.90000000,3726.20000000,3680.90000000,3710.70000000,       0,3710.70000000
20000203,3710.70000000,3765.00000000,3710.70000000,3732.60000000,       0,3732.60000000
20000204,3732.60000000,3751.10000000,3620.20000000,3624.60000000,       0,3624.60000000
20000207,3624.60000000,3651.90000000,3543.00000000,3557.30000000,       0,3557.30000000
20000208,3557.30000000,3610.00000000,3557.20000000,3585.80000000,       0,3585.80000000
20000209,3585.80000000,3684.40000000,3585.80000000,3595.60000000,       0,3595.60000000
20000210,3595.60000000,3615.00000000,3550.10000000,3557.10000000,       0,3557.10000000
20000211,3557.10000000,3565.80000000,3489.00000000,3542.30000000,       0,3542.30000000
20000214,3542.30000000,3556.40000000,3476.60000000,3495.90000000,       0,3495.90000000
20000215,3495.90000000,3534.80000000,3436.40000000,3439.10000000,       0,3439.10000000
20000216,3439.10000000,3521.70000000,3439.10000000,3521.10000000,       0,3521.10000000
20000217,3521.10000000,3608.30000000,3516.80000000,3573.80000000,       0,3573.80000000
20000218,3573.80000000,3631.50000000,3566.60000000,3574.30000000,       0,3574.30000000
20000221,3574.30000000,3594.60000000,3536.60000000,3564.70000000,       0,3564.70000000
20000222,3564.70000000,3599.40000000,3522.00000000,3533.90000000,       0,3533.90000000
20000223,3533.90000000,3603.70000000,3533.90000000,3586.00000000,       0,3586.00000000
20000224,3586.00000000,3636.70000000,3567.80000000,3585.20000000,       0,3585.20000000
20000225,3585.20000000,3617.50000000,3550.00000000,3602.80000000,       0,3602.80000000
20000228,3602.80000000,3637.30000000,3527.00000000,3553.90000000,       0,3553.90000000
20000229,3553.90000000,3604.00000000,3553.90000000,3601.00000000,       0,3601.00000000
20000301,3601.00000000,3736.60000000,3601.00000000,3695.50000000,       0,3695.50000000
20000302,3695.50000000,3721.10000000,3667.40000000,3713.90000000,       0,3713.90000000
20000303,3713.90000000,3728.90000000,3658.60000000,3680.30000000,       0,3680.30000000
20000306,3680.30000000,3687.60000000,3629.90000000,3642.10000000,       0,3642.10000000
20000307,3642.10000000,3658.70000000,3579.10000000,3590.90000000,       0,3590.90000000
20000308,3590.90000000,3590.90000000,3522.00000000,3543.60000000,       0,3543.60000000
20000309,3543.60000000,3598.40000000,3543.60000000,3580.40000000,       0,3580.40000000
20000310,3580.40000000,3625.70000000,3554.10000000,3555.10000000,       0,3555.10000000
20000313,3555.10000000,3557.40000000,3477.90000000,3517.00000000,       0,3517.00000000
20000314,3517.00000000,3574.20000000,3514.60000000,3541.00000000,       0,3541.00000000
20000315,3541.00000000,3559.10000000,3503.50000000,3548.50000000,       0,3548.50000000
20000316,3548.50000000,3694.00000000,3548.50000000,3677.50000000,       0,3677.50000000
20000317,3677.50000000,3757.50000000,3624.70000000,3639.50000000,       0,3639.50000000
20000320,3639.50000000,3693.50000000,3624.60000000,3681.70000000,       0,3681.70000000
20000321,3681.70000000,3756.90000000,3667.90000000,3745.10000000,       0,3745.10000000
20000322,3745.10000000,3803.40000000,3742.90000000,3751.40000000,       0,3751.40000000
20000323,3751.40000000,3762.10000000,3727.00000000,3748.80000000,       0,3748.80000000
20000324,3748.80000000,3813.90000000,3748.80000000,3792.60000000,       0,3792.60000000
20000327,3792.60000000,3825.60000000,3774.00000000,3785.30000000,       0,3785.30000000
20000328,3785.30000000,3810.20000000,3762.60000000,3786.30000000,       0,3786.30000000
20000329,3786.30000000,3788.80000000,3721.00000000,3741.40000000,       0,3741.40000000
20000330,3741.40000000,3742.00000000,3670.40000000,3677.80000000,       0,3677.80000000
20000331,3677.80000000,3738.10000000,3655.60000000,3722.30000000,       0,3722.30000000
20000403,3722.30000000,3748.10000000,3707.90000000,3718.20000000,       0,3718.20000000
20000404,3718.20000000,3803.80000000,3712.90000000,3772.10000000,       0,3772.10000000
20000405,3718.20000000,3718.20000000,3644.90000000,3661.50000000,       0,3661.50000000
20000406,3661.50000000,3668.40000000,3625.90000000,3652.80000000,       0,3652.80000000
20000407,3652.80000000,3705.50000000,3651.20000000,3700.40000000,       0,3700.40000000
20000410,3700.40000000,3714.40000000,3667.60000000,3709.20000000,       0,3709.20000000
20000411,3709.20000000,3711.60000000,3648.60000000,3651.10000000,       0,3651.10000000
20000412,3651.10000000,3686.60000000,3649.20000000,3664.20000000,       0,3664.20000000
20000413,3664.20000000,3670.30000000,3605.50000000,3669.20000000,       0,3669.20000000
20000414,3669.20000000,3669.20000000,3551.10000000,3604.30000000,       0,3604.30000000
20000417,3604.30000000,3604.30000000,3437.70000000,3508.70000000,       0,3508.70000000
20000418,3508.70000000,3554.10000000,3493.40000000,3536.00000000,       0,3536.00000000
20000419,3536.00000000,3580.70000000,3534.10000000,3566.50000000,       0,3566.50000000
20000420,3566.50000000,3603.50000000,3545.30000000,3594.50000000,       0,3594.50000000
20000421,3594.50000000,3594.50000000,3594.50000000,3594.50000000,       0,3594.50000000
20000424,3594.50000000,3594.50000000,3594.50000000,3594.50000000,       0,3594.50000000
20000425,3594.50000000,3637.70000000,3576.70000000,3618.00000000,       0,3618.00000000
20000426,3618.00000000,3649.60000000,3612.80000000,3617.10000000,       0,3617.10000000
20000427,3617.10000000,3636.90000000,3572.70000000,3593.80000000,       0,3593.80000000
20000428,3593.80000000,3662.20000000,3588.60000000,3659.90000000,       0,3659.90000000
20000501,3659.90000000,3659.90000000,3659.90000000,3659.90000000,       0,3659.90000000
20000502,3659.90000000,3712.90000000,3654.10000000,3697.60000000,       0,3697.60000000
20000503,3697.60000000,3697.60000000,3593.80000000,3608.20000000,       0,3608.20000000
20000504,3608.20000000,3631.70000000,3585.80000000,3602.30000000,       0,3602.30000000
20000505,3602.30000000,3629.00000000,3591.00000000,3604.70000000,       0,3604.70000000
20000508,3604.70000000,3639.40000000,3567.30000000,3592.10000000,       0,3592.10000000
20000509,3592.10000000,3664.80000000,3569.10000000,3571.50000000,       0,3571.50000000
20000510,3571.50000000,3636.80000000,3571.50000000,3586.00000000,       0,3586.00000000
20000511,3586.00000000,3676.00000000,3574.70000000,3669.40000000,       0,3669.40000000
20000512,3669.40000000,3708.90000000,3645.70000000,3699.80000000,       0,3699.80000000
20000515,3699.80000000,3706.60000000,3665.10000000,3679.40000000,       0,3679.40000000
20000516,3679.40000000,3730.50000000,3679.40000000,3716.40000000,       0,3716.40000000
20000517,3716.40000000,3718.60000000,3648.50000000,3648.50000000,       0,3648.50000000
20000518,3648.50000000,3667.30000000,3629.40000000,3659.50000000,       0,3659.50000000
20000519,3659.50000000,3660.30000000,3576.00000000,3581.10000000,       0,3581.10000000
20000522,3581.10000000,3637.80000000,3551.00000000,3575.30000000,       0,3575.30000000
20000523,3575.30000000,3629.00000000,3566.70000000,3605.20000000,       0,3605.20000000
20000524,3605.20000000,3637.40000000,3558.80000000,3637.40000000,       0,3637.40000000
20000525,3637.40000000,3670.60000000,3625.50000000,3646.20000000,       0,3646.20000000
20000526,3646.20000000,3659.00000000,3605.80000000,3636.10000000,       0,3636.10000000
20000529,3636.10000000,3636.10000000,3636.10000000,3636.10000000,       0,3636.10000000
20000530,3636.10000000,3710.40000000,3636.10000000,3691.60000000,       0,3691.60000000
20000531,3684.60000000,3697.80000000,3652.10000000,3656.20000000,       0,3656.20000000
20000601,3656.20000000,3710.70000000,3650.10000000,3709.60000000,       0,3709.60000000
20000602,3709.60000000,3771.60000000,3683.10000000,3771.00000000,       0,3771.00000000
20000605,3771.00000000,3792.40000000,3745.20000000,3749.70000000,       0,3749.70000000
20000606,3749.70000000,3794.80000000,3730.50000000,3750.70000000,       0,3750.70000000
20000607,3750.70000000,3750.70000000,3724.00000000,3738.80000000,       0,3738.80000000
20000608,3738.80000000,3775.10000000,3724.80000000,3745.50000000,       0,3745.50000000
20000609,3745.50000000,3750.00000000,3686.80000000,3703.80000000,       0,3703.80000000
20000612,3703.80000000,3716.20000000,3678.50000000,3679.50000000,       0,3679.50000000
20000613,3679.50000000,3713.00000000,3676.20000000,3679.10000000,       0,3679.10000000
20000614,3679.10000000,3718.00000000,3679.10000000,3704.20000000,       0,3704.20000000
20000615,3704.20000000,3725.00000000,3689.40000000,3691.10000000,       0,3691.10000000
20000616,3691.10000000,3727.70000000,3679.60000000,3690.80000000,       0,3690.80000000
20000619,3690.80000000,3722.00000000,3673.10000000,3722.00000000,       0,3722.00000000
20000620,3722.00000000,3750.00000000,3722.00000000,3745.30000000,       0,3745.30000000
20000621,3745.30000000,3760.30000000,3665.10000000,3682.20000000,       0,3682.20000000
20000622,3682.20000000,3716.30000000,3668.90000000,3668.90000000,       0,3668.90000000
20000623,3668.90000000,3696.20000000,3661.10000000,3685.10000000,       0,3685.10000000
20000626,3685.10000000,3731.10000000,3678.80000000,3705.90000000,       0,3705.90000000
20000627,3705.90000000,3719.10000000,3685.50000000,3686.40000000,       0,3686.40000000
20000628,3686.40000000,3705.00000000,3672.10000000,3672.10000000,       0,3672.10000000
20000629,3672.10000000,3687.80000000,3652.70000000,3658.00000000,       0,3658.00000000
20000630,3658.00000000,3689.40000000,3650.00000000,3672.30000000,       0,3672.30000000
20000703,3672.30000000,3748.90000000,3658.30000000,3748.90000000,       0,3748.90000000
20000704,3748.90000000,3755.90000000,3726.40000000,3750.60000000,       0,3750.60000000
20000705,3750.60000000,3760.80000000,3701.00000000,3721.60000000,       0,3721.60000000
20000706,3721.60000000,3737.60000000,3695.10000000,3726.20000000,       0,3726.20000000
20000707,3726.20000000,3757.00000000,3712.70000000,3746.50000000,       0,3746.50000000
20000710,3746.50000000,3755.30000000,3724.20000000,3732.40000000,       0,3732.40000000
20000711,3732.40000000,3756.10000000,3719.10000000,3727.90000000,       0,3727.90000000
20000712,3727.90000000,3755.80000000,3724.80000000,3740.60000000,       0,3740.60000000
20000713,3740.60000000,3746.00000000,3720.00000000,3725.10000000,       0,3725.10000000
20000714,3725.10000000,3730.90000000,3706.80000000,3718.70000000,       0,3718.70000000
20000717,3718.70000000,3736.30000000,3709.00000000,3736.30000000,       0,3736.30000000
20000718,3736.30000000,3736.70000000,3695.40000000,3700.70000000,       0,3700.70000000
20000719,3700.70000000,3715.80000000,3678.60000000,3693.10000000,       0,3693.10000000
20000720,3693.10000000,3694.10000000,3670.20000000,3684.30000000,       0,3684.30000000
20000721,3684.30000000,3696.20000000,3660.00000000,3666.20000000,       0,3666.20000000
20000724,3666.20000000,3672.30000000,3648.30000000,3653.00000000,       0,3653.00000000
20000725,3653.00000000,3675.80000000,3646.90000000,3672.30000000,       0,3672.30000000
20000726,3672.30000000,3674.10000000,3645.30000000,3650.20000000,       0,3650.20000000
20000727,3650.20000000,3685.10000000,3629.00000000,3629.00000000,       0,3629.00000000
20000728,3629.00000000,3675.10000000,3623.80000000,3656.40000000,       0,3656.40000000
20000731,3656.40000000,3663.70000000,3618.40000000,3663.70000000,       0,3663.70000000
20000801,3663.70000000,3694.20000000,3653.40000000,3686.20000000,       0,3686.20000000
20000802,3686.20000000,3693.70000000,3662.60000000,3674.80000000,       0,3674.80000000
20000803,3674.80000000,3681.10000000,3623.20000000,3655.00000000,       0,3655.00000000
20000804,3655.00000000,3680.00000000,3652.60000000,3662.50000000,       0,3662.50000000
20000807,3662.50000000,3698.20000000,3660.50000000,3681.40000000,       0,3681.40000000
20000808,3681.40000000,3707.00000000,3666.90000000,3667.90000000,       0,3667.90000000
20000809,3667.90000000,3730.80000000,3667.20000000,3699.50000000,       0,3699.50000000
20000810,3699.50000000,3699.50000000,3664.30000000,3678.50000000,       0,3678.50000000
20000811,3678.50000000,3686.10000000,3658.40000000,3676.80000000,       0,3676.80000000
20000814,3676.80000000,3710.80000000,3666.90000000,3697.70000000,       0,3697.70000000
20000815,3697.70000000,3714.80000000,3691.90000000,3702.90000000,       0,3702.90000000
20000816,3702.90000000,3728.30000000,3697.50000000,3721.10000000,       0,3721.10000000
20000817,3721.10000000,3727.20000000,3696.30000000,3713.50000000,       0,3713.50000000
20000818,3713.50000000,3735.40000000,3686.40000000,3708.30000000,       0,3708.30000000
20000821,3708.30000000,3718.90000000,3693.10000000,3712.00000000,       0,3712.00000000
20000822,3712.00000000,3719.80000000,3696.40000000,3699.60000000,       0,3699.60000000
20000823,3699.60000000,3700.50000000,3675.60000000,3695.20000000,       0,3695.20000000
20000824,3695.20000000,3717.40000000,3673.20000000,3676.30000000,       0,3676.30000000
20000825,3676.30000000,3712.80000000,3669.20000000,3678.80000000,       0,3678.80000000
20000828,3678.80000000,3678.80000000,3678.80000000,3678.80000000,       0,3678.80000000
20000829,3678.80000000,3703.00000000,3657.30000000,3682.70000000,       0,3682.70000000
20000830,3682.70000000,3695.60000000,3671.70000000,3689.30000000,       0,3689.30000000
20000831,3689.30000000,3702.90000000,3669.80000000,3686.60000000,       0,3686.60000000
20000901,3686.60000000,3714.90000000,3680.20000000,3695.70000000,       0,3695.70000000
20000904,3695.70000000,3706.50000000,3674.30000000,3695.50000000,       0,3695.50000000
20000905,3695.50000000,3698.40000000,3658.00000000,3669.30000000,       0,3669.30000000
20000906,3669.30000000,3685.00000000,3662.60000000,3666.70000000,       0,3666.70000000
20000907,3666.70000000,3666.70000000,3584.90000000,3593.10000000,       0,3593.10000000
20000908,3593.10000000,3600.80000000,3492.80000000,3521.60000000,       0,3521.60000000
20000911,3521.60000000,3528.60000000,3447.10000000,3511.60000000,       0,3511.60000000
20000912,3511.60000000,3517.50000000,3485.00000000,3497.00000000,       0,3497.00000000
20000913,3497.00000000,3501.20000000,3465.20000000,3489.50000000,       0,3489.50000000
20000914,3489.50000000,3519.60000000,3484.60000000,3503.50000000,       0,3503.50000000
20000915,3503.50000000,3503.80000000,3417.80000000,3417.80000000,       0,3417.80000000
20000918,3417.80000000,3457.50000000,3416.70000000,3428.90000000,       0,3428.90000000
20000919,3428.90000000,3430.30000000,3378.00000000,3416.80000000,       0,3416.80000000
